691,3,2025-02-17,2,2025-06-09,2025-03-09 18:25:20.702+07,2025-03-09 18:25:20.702+07,34,22,11,2,Весенний,2025
3,4,2024-02-05,1,2024-06-03,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,118,9,4,2,,
4,5,2024-02-05,1,2024-06-03,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,33,26,18,2,,
6,5,2024-02-05,1,2024-06-03,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,61,26,18,2,,
7,5,2024-02-05,1,2024-06-03,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,61,26,20,2,,
693,4,2025-03-03,4,2025-05-26,2025-03-09 18:35:41.592+07,2025-03-09 18:35:41.592+07,34,22,11,2,Весенний,2025
469,3,2024-09-09,1,2024-12-30,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,109,35,36,8,,
470,4,2024-09-09,2,2024-12-30,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,109,35,34,8,,
471,5,2024-09-09,2,2024-12-30,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,16,57,15,8,,
472,5,2024-09-09,2,2024-12-30,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,95,57,15,8,,
473,6,2024-09-09,2,2024-12-30,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,16,57,12,8,,
474,6,2024-09-09,2,2024-12-30,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,95,57,12,8,,
475,1,2024-09-02,2,2024-12-23,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,109,36,8,8,,
476,4,2024-09-02,2,2024-12-23,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,109,35,35,8,,
30,2,2024-02-07,1,2024-06-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,26,2,2,2,,
31,3,2024-02-07,1,2024-06-05,2024-05-06 11:57:08.534+07,2024-05-06 11:57:08.534+07,26,2,3,2,,
